Date,VIX,M1,M2,VIX3M,VXX,SPX,VVIX,M1 Weight,M2 Weight,Weighted M1 M2,HV5,HV10,HV20,HV30,HV60,VXX Bias,VRP,VIX GEX
2020-03-24 16:31:06,61.67,48.3,40.2,52.11,187.6804,2447.3301,171.91,0.75,0.25,46.27,94.29,118.78,93.86,77.04,55.29,2.0,3.0,2.0
2020-03-23 16:31:01,60.46,49.55,45.25,56.64,202.24,2237.3999,165.72,0.8,0.2,48.69,72.45,109.24,85.53,70.81,51.43,1.0,3.0,2.0
2020-03-20 16:31:01,66.04,61.55,56.7,65.59,243.88,2304.9199,187.18,0.85,0.15,60.82,106.56,113.03,85.63,70.65,51.21,1.0,3.0,1.0
2020-03-19 16:31:05,72.0,66.15,58.5,69.47,265.28,2409.3899,181.76,0.9,0.1,65.39,135.74,112.45,85.08,70.1,50.59,1.0,3.0,2.0
2020-03-18 16:31:01,76.38,70.25,59.9,72.98,278.08,2398.1001,184.79,0.95,0.05,69.73,150.01,111.73,84.86,70.25,50.59,2.0,3.0,1.0
2020-03-17 16:31:01,75.91,68.7,60.75,65.27,239.84,2529.1899,194.43,0.0,1.0,60.75,149.67,115.1,84.04,69.42,49.64,2.0,3.0,0.5
2020-03-16 16:31:01,82.69,72.6,59.15,67.7,235.72,2386.1299,207.59,0.05,0.95,59.82,146.15,107.34,79.66,66.6,47.86,3.0,3.0,1.0
2020-03-13 16:31:01,57.83,53.4,43.25,48.31,173.16,2711.02,171.28,0.1,0.9,44.27,130.6,97.48,69.73,57.86,41.38,3.0,3.0,-0.5
2020-03-12 16:31:01,75.47,58.25,45.89,57.24,185.8,2480.6399,155.05,0.15,0.85,47.74,90.14,80.19,58.38,49.86,36.37,3.0,3.0,1.0
2020-03-11 16:31:01,53.9,46.3,38.65,44.37,153.12,2741.3799,146.93,0.2,0.8,40.18,74.66,69.69,50.42,42.62,31.0,3.0,3.0,2.0
2020-03-10 16:31:00,47.3,41.84,34.76,39.44,136.8,2882.23,138.82,0.25,0.75,36.53,83.96,66.59,48.35,40.8,29.51,3.0,3.0,1.0
2020-03-09 16:31:01,54.46,44.35,36.24,43.05,144.58,2746.5601,137.19,0.3,0.7,38.67,67.53,59.17,43.93,37.7,27.58,3.0,3.0,1.0
2020-03-06 16:31:01,41.94,35.75,30.25,35.46,118.72,2972.3701,127.16,0.35,0.65,32.17,62.05,50.13,36.15,31.32,22.86,2.0,3.0,3.0
2020-03-05 16:31:01,39.62,31.8,27.51,32.57,106.72,3023.9399,119.66,0.4,0.6,29.23,60.65,50.01,36.02,31.07,22.62,2.0,3.0,3.0
2020-03-04 16:31:01,31.99,27.33,24.62,27.51,93.6,3130.1201,113.97,0.45,0.55,25.84,64.95,48.31,34.7,29.66,21.6,2.0,3.0,3.0
2020-03-03 16:31:01,36.82,29.2,25.51,30.17,98.04,3003.3701,116.72,0.5,0.5,27.36,54.11,40.58,31.23,26.57,19.75,2.0,3.0,3.0
2020-03-02 16:31:01,33.42,26.3,23.41,27.7,88.96,3090.23,114.69,0.55,0.45,25.0,54.65,39.59,30.08,25.57,18.94,2.0,0.1,2.0
2020-02-28 16:31:01,40.11,26.55,23.1,29.85,89.4,2954.22,125.73,0.6,0.4,25.17,27.45,26.59,24.6,21.39,16.39,2.0,-3.0,2.0
2020-02-27 16:31:01,39.16,26.3,23.5,29.92,88.56,2978.76,118.0,0.65,0.35,25.32,26.65,27.13,24.74,21.4,16.4,2.0,-3.0,3.0
2020-02-26 16:31:01,27.56,22.35,21.0,23.7,76.72,3116.3899,113.44,0.7,0.3,21.95,22.98,21.94,19.84,17.5,13.7,1.0,-2.0,3.0
2020-02-25 16:31:01,27.85,22.25,20.9,23.86,76.64,3128.21,121.01,0.75,0.25,21.91,26.44,22.36,20.32,17.67,13.71,1.0,-1.0,3.0
2020-02-24 16:31:05,25.03,20.15,19.42,21.92,69.68,3225.8899,112.72,0.8,0.2,20.0,23.2,19.0,18.14,15.41,12.18,1.0,-2.0,3.0
2020-02-21 16:31:01,17.08,16.95,17.35,17.61,59.28,3337.75,104.86,0.85,0.15,17.01,9.24,8.98,13.9,11.93,9.99,-1.0,-3.0,1.0
2020-02-20 16:31:01,15.56,16.11,16.85,16.6,56.2,3373.23,99.48,0.9,0.1,16.18,5.62,7.02,13.31,11.48,9.69,-1.0,-3.0,0.1
2020-02-19 16:31:01,14.38,15.4,16.3,15.82,54.08,3386.1499,95.92,0.95,0.05,15.44,6.35,8.05,13.2,11.44,9.65,-1.0,-3.0,-2.0
2020-02-18 16:31:02,14.83,14.93,15.75,16.1,55.36,3370.29,101.02,0.0,1.0,15.75,5.79,10.16,13.19,11.42,9.68,-1.0,-2.0,-1.0
2020-02-14 16:31:05,13.68,14.4,15.4,15.5,54.16,3380.1599,98.17,0.053,0.947,15.35,5.88,9.58,13.17,11.62,9.65,-1.0,-2.0,-2.0
2020-02-13 16:31:01,14.15,14.8,15.56,15.68,54.76,3373.9399,99.17,0.105,0.895,15.48,8.54,14.81,13.43,11.8,9.65,-1.0,-1.0,-1.0
2020-02-12 16:31:01,13.74,14.5,15.3,15.36,53.8,3379.45,96.65,0.158,0.842,15.17,8.04,14.61,13.39,11.77,9.72,-1.0,-1.0,-1.0
2020-02-11 16:31:00,15.18,15.61,15.95,16.14,56.44,3357.75,96.96,0.211,0.789,15.88,9.97,14.62,13.29,11.87,9.66,1.0,-0.5,-1.0
2020-02-10 16:31:00,15.04,15.6,15.95,16.13,56.64,3352.0901,96.81,0.263,0.737,15.86,12.49,15.09,13.46,11.87,9.67,1.0,1.0,0.5
2020-02-07 16:31:01,15.47,16.0,16.2,16.29,57.48,3327.71,96.01,0.316,0.684,16.14,12.49,17.61,13.34,11.79,9.59,1.0,1.0,-0.5
2020-02-06 16:31:00,14.96,15.6,16.05,15.89,56.4,3345.78,93.61,0.368,0.632,15.88,20.34,18.06,13.28,11.64,9.51,1.0,-1.0,-0.5
2020-02-05 16:31:00,15.15,15.75,16.12,16.11,57.12,3334.6899,92.82,0.421,0.579,15.96,20.34,18.01,13.33,11.62,9.5,1.0,-3.0,-0.5
2020-02-04 16:31:01,16.05,16.55,16.5,16.7,59.32,3297.5901,96.18,0.474,0.526,16.52,19.32,16.97,12.89,11.28,9.28,1.0,1.0,0.1
2020-02-03 16:31:01,17.97,17.9,17.45,18.04,63.16,3248.9199,102.95,0.526,0.474,17.69,17.36,14.56,11.81,10.53,8.82,1.0,-0.5,2.0
2020-01-31 16:31:01,18.84,18.2,17.72,18.63,64.24,3225.52,105.6,0.579,0.421,18.0,19.17,14.01,11.78,10.34,8.73,1.0,-0.5,2.0
2020-01-30 16:31:01,15.49,16.1,16.41,16.59,57.72,3283.6599,96.49,0.632,0.368,16.21,16.06,12.23,10.26,8.81,7.85,1.0,-1.0,1.0
2020-01-29 16:31:01,16.39,16.61,16.78,17.03,59.36,3273.3999,99.07,0.684,0.316,16.66,15.68,12.15,10.25,8.97,8.04,1.0,-1.0,0.1
2020-01-28 16:31:01,16.28,16.7,16.8,17.03,59.64,3276.24,102.11,0.737,0.263,16.73,15.79,12.17,10.51,8.95,8.07,1.0,-2.0,1.0
2020-01-27 16:31:01,18.23,17.8,17.26,18.16,62.96,3243.6299,107.39,0.789,0.211,17.69,11.25,11.51,9.89,8.83,7.87,1.0,-2.0,2.0
2020-01-24 16:31:00,14.56,16.05,16.23,16.07,56.96,3295.47,98.43,0.842,0.158,16.08,7.8,8.1,8.08,7.27,7.06,1.0,-2.0,-1.0
2020-01-23 16:31:01,12.98,15.05,15.65,14.99,53.8,3325.54,92.54,0.895,0.105,15.11,6.65,6.55,7.17,6.59,6.78,0.5,-3.0,-0.5
2020-01-22 16:31:01,12.91,15.2,15.75,14.98,54.12,3321.75,91.11,0.947,0.053,15.23,6.59,6.65,7.17,6.75,6.79,0.5,-2.0,-2.0
2020-01-21 16:31:01,12.85,12.86,15.08,14.87,53.72,3320.79,92.98,0.0,1.0,15.08,7.05,7.11,7.25,7.05,6.79,-1.0,-2.0,-1.0
2020-01-17 16:31:01,12.1,12.55,14.94,14.41,53.44,3329.6201,91.75,0.045,0.955,14.83,6.3,6.55,7.11,6.91,6.73,-2.0,-2.0,-1.0
2020-01-16 16:31:01,12.32,12.65,14.95,14.45,53.28,3316.8101,90.38,0.091,0.909,14.74,7.96,8.21,7.13,6.99,6.8,-1.0,-2.0,-1.0
2020-01-15 16:31:01,12.42,12.9,15.2,14.63,54.48,3289.29,91.15,0.136,0.864,14.89,7.23,8.21,6.72,7.21,6.75,-1.0,-2.0,-1.0
2020-01-14 16:31:01,12.39,13.05,15.25,14.64,54.64,3283.1499,86.87,0.182,0.818,14.85,7.46,8.22,7.01,7.82,6.84,-1.0,-2.0,-1.0
2020-01-13 16:31:01,12.32,13.2,15.4,14.64,55.12,3288.1299,88.48,0.227,0.773,14.9,7.97,8.97,6.93,7.93,6.82,-1.0,-2.0,-1.0
2020-01-10 16:31:01,12.56,13.6,15.7,14.95,56.48,3265.3501,88.33,0.273,0.727,15.13,7.09,8.44,7.11,7.8,6.76,-1.0,-2.0,-1.0
2020-01-09 16:31:01,12.54,13.63,15.75,14.95,56.6,3274.7,87.81,0.318,0.682,15.08,9.19,8.42,6.88,7.7,6.92,-1.0,-2.0,-1.0
2020-01-08 16:31:01,13.45,14.15,16.1,15.4,58.36,3253.05,90.21,0.364,0.636,15.39,9.9,7.94,6.77,7.75,6.87,-1.0,-2.0,-2.0
2020-01-07 16:31:01,13.79,14.67,16.52,15.86,59.88,3237.1799,91.07,0.409,0.591,15.76,9.55,7.62,6.89,7.69,7.1,-1.0,-2.0,-1.0
2020-01-06 16:31:01,13.85,14.86,16.7,15.92,60.132,3246.28,92.66,0.455,0.545,15.86,10.49,7.67,7.21,7.65,7.11,-1.0,-2.0,-0.5
2020-01-03 16:31:07,14.02,15.05,16.71,16.01,61.08,3234.8501,93.79,0.5,0.5,15.88,10.12,7.77,7.19,7.77,7.26,-1.0,-3.0,-1.0
2020-01-02 16:31:01,12.47,14.05,16.07,15.19,57.92,3257.8501,89.67,0.545,0.455,14.97,8.55,6.32,6.5,7.38,7.89,-1.0,-3.0,-1.0
2019-12-31 16:31:01,13.78,14.6,16.6,15.87,59.88,3230.78,94.1,0.591,0.409,15.42,6.51,5.25,6.89,7.08,7.86,-1.0,-3.0,-0.5
2019-12-30 16:31:01,14.82,15.65,17.4,16.68,63.2,3221.29,100.02,0.636,0.364,16.29,6.17,6.0,7.8,7.32,8.28,-1.0,-3.0,-0.5
2019-12-27 16:31:01,13.43,15.15,17.0,15.95,61.48,3240.02,99.63,0.682,0.318,15.74,4.2,4.49,7.61,7.01,8.23,-1.0,-3.0,-0.5
2019-12-26 16:31:01,12.65,14.48,16.52,15.52,59.56,3239.9099,97.46,0.727,0.273,15.04,3.96,5.3,7.66,7.0,9.17,-1.0,-3.0,-1.0
2019-12-24 16:31:01,12.67,14.55,16.51,15.52,59.96,3223.3799,98.83,0.773,0.227,14.99,4.08,5.18,7.55,6.91,9.57,-1.0,-3.0,-1.0
2019-12-23 16:31:01,12.61,14.8,16.55,15.5,60.24,3224.01,99.82,0.818,0.182,15.12,3.93,5.35,7.82,6.97,9.6,-1.0,-3.0,-1.0
2019-12-20 16:31:01,12.51,14.8,16.4,15.32,60.0,3221.22,99.29,0.864,0.136,15.02,5.09,6.09,7.81,6.98,9.7,-1.0,-3.0,-0.5
2019-12-19 16:31:01,12.5,14.65,16.28,15.14,59.6,3205.3701,97.25,0.909,0.091,14.8,5.27,6.89,7.83,6.91,9.7,-1.0,-3.0,-0.5
2019-12-18 16:31:01,12.58,14.85,16.4,15.2,60.56,3191.1399,99.2,0.955,0.045,14.92,6.89,6.85,7.97,6.85,9.73,-1.0,-3.0,-0.5
2019-12-17 16:31:01,12.29,12.45,14.85,15.15,60.52,3192.52,98.56,0.0,1.0,14.85,6.18,6.88,7.97,6.87,9.92,-2.0,-3.0,-2.0
2019-12-16 16:31:01,12.14,12.25,14.9,14.98,60.32,3191.45,94.21,0.053,0.947,14.76,6.74,8.39,7.97,6.9,9.92,-2.0,-3.0,-1.0
2019-12-13 16:31:01,12.63,12.64,15.15,15.28,61.84,3168.8,96.61,0.105,0.895,14.89,7.24,9.58,8.03,7.13,9.92,-2.0,-3.0,-1.0
2019-12-12 16:31:01,13.94,13.65,15.95,16.09,65.04,3168.5701,101.3,0.158,0.842,15.59,8.82,9.9,8.02,7.23,9.92,-1.0,-3.0,-2.0
2019-12-11 16:31:01,14.99,14.85,16.6,16.91,68.32,3141.6299,104.82,0.211,0.789,16.23,7.45,9.1,7.53,6.93,9.79,-1.0,-3.0,-1.0
2019-12-10 16:31:05,15.68,15.3,16.86,17.13,69.72,3132.52,101.03,0.263,0.737,16.45,8.11,9.05,7.5,6.93,9.78,-1.0,-2.0,-0.5
2019-12-09 16:31:01,15.86,15.6,17.06,17.3,70.96,3135.96,101.89,0.316,0.684,16.6,10.3,9.76,7.53,7.02,9.81,-0.5,-2.0,-2.0
2019-12-06 16:31:01,13.62,14.48,16.35,16.21,66.92,3145.9099,96.52,0.368,0.632,15.66,12.34,9.51,7.42,6.94,9.78,-1.0,-2.0,-2.0
2019-12-05 16:31:01,14.52,15.05,16.79,16.78,69.08,3117.4299,98.12,0.421,0.579,16.06,9.7,8.56,6.81,6.56,9.63,-1.0,-2.0,-1.0
2019-12-04 16:31:01,14.8,15.35,17.0,16.98,70.16,3112.76,98.72,0.474,0.526,16.22,10.52,8.76,6.8,6.57,9.73,-1.0,-2.0,-1.0
2019-12-03 16:31:01,15.96,16.25,17.6,17.63,73.52,3093.2,102.65,0.526,0.474,16.89,8.81,7.96,6.49,6.54,9.66,-0.5,-2.0,0.5
2019-12-02 16:31:02,14.91,15.22,17.02,16.84,70.08,3113.8701,98.91,0.579,0.421,15.98,10.3,7.32,6.06,6.35,9.54,-1.0,-2.0,-2.0
2019-11-29 16:31:01,12.62,14.15,16.38,15.51,66.04,3140.98,91.05,0.632,0.368,14.97,6.65,6.64,5.79,5.84,9.34,-1.0,-3.0,
2019-11-27 16:31:01,11.75,13.83,16.12,14.96,64.64,3153.6299,90.2,0.684,0.316,14.55,5.38,5.94,5.67,5.6,9.6,-1.0,-3.0,
2019-11-26 16:31:01,11.54,13.9,16.05,14.85,64.84,3140.52,89.88,0.737,0.263,14.47,6.9,5.82,5.63,5.66,9.78,-1.0,-3.0,
2019-11-25 16:31:01,11.87,14.1,16.25,14.99,65.76,3133.6399,90.24,0.789,0.211,14.55,6.95,5.81,5.69,6.16,9.93,-1.0,-3.0,
2019-11-22 16:31:01,12.34,14.8,16.71,15.4,68.76,3110.29,94.4,0.842,0.158,15.1,3.61,4.94,5.46,5.99,9.84,-1.0,-3.0,
2019-11-21 16:31:01,13.25,15.29,16.96,15.88,71.18,3102.8,96.26,0.895,0.105,15.47,6.95,4.99,5.54,6.57,10.12,-1.0,-3.0,
2019-11-20 16:31:01,12.78,15.17,16.8,15.64,70.36,3108.46,95.36,0.947,0.053,15.26,6.68,4.9,5.4,6.61,10.16,-1.0,-3.0,
2019-11-19 16:31:01,12.86,13.0,15.25,15.5,70.4,3120.1799,95.95,0.0,1.0,15.25,5.29,4.12,5.0,6.66,10.15,-1.0,-3.0,
2019-11-18 16:31:01,12.46,12.79,15.0,15.17,69.48,3122.03,93.99,0.04,0.96,14.91,4.87,4.21,5.31,8.45,10.33,-1.0,-3.0,
2019-11-15 16:31:02,12.05,12.96,15.11,14.99,69.92,3120.46,93.35,0.08,0.92,14.94,5.7,4.32,5.57,8.66,11.76,-1.0,-3.0,
2019-11-14 16:31:01,13.05,13.7,15.65,15.6,72.72,3096.6299,93.45,0.12,0.88,15.42,2.72,5.14,5.57,9.22,11.68,-1.0,-3.0,
2019-11-13 16:31:01,13.0,13.98,15.81,15.62,73.76,3094.04,93.5,0.16,0.84,15.52,3.06,5.69,5.58,9.37,11.78,-1.0,-3.0,
2019-11-12 16:31:06,12.68,13.86,15.77,15.49,73.4,3091.8401,90.35,0.2,0.8,15.39,3.06,5.73,5.73,11.05,11.92,-1.0,-3.0,
2019-11-11 16:31:01,12.69,14.15,15.88,15.6,73.88,3087.01,89.56,0.24,0.76,15.46,3.41,5.88,6.46,11.77,12.14,-1.0,-3.0,
2019-11-08 16:31:01,12.07,14.27,15.95,15.53,74.68,3093.0801,89.06,0.28,0.72,15.48,3.1,5.83,6.41,11.78,12.42,-1.0,-3.0,
2019-11-07 16:31:02,12.73,14.6,16.15,15.8,75.76,3085.1799,90.15,0.32,0.68,15.65,6.56,5.9,7.14,11.94,12.42,-1.0,-3.0,
2019-11-06 16:31:01,12.62,14.8,16.32,15.83,76.52,3076.78,89.59,0.36,0.64,15.77,7.9,5.9,7.28,11.97,13.92,-1.0,-3.0,
2019-11-05 16:31:01,13.1,15.04,16.55,15.91,77.48,3074.6201,90.98,0.4,0.6,15.95,7.85,5.83,7.58,12.06,14.22,-1.0,-3.0,
2019-11-04 16:31:01,12.83,14.8,16.23,15.62,76.16,3078.27,88.75,0.44,0.56,15.6,7.74,6.37,10.0,12.37,14.47,-1.0,-3.0,
2019-11-01 16:31:01,12.3,14.6,16.15,15.42,75.36,3066.9099,85.69,0.48,0.52,15.41,8.02,6.74,10.27,12.34,14.54,-1.0,-3.0,
2019-10-31 16:31:01,13.22,15.28,16.74,16.05,78.72,3037.5601,88.92,0.52,0.48,15.98,5.71,6.22,10.83,12.16,14.9,-1.0,-3.0,
2019-10-30 16:31:03,12.33,15.0,16.5,15.69,77.44,3046.77,86.47,0.56,0.44,15.66,3.85,5.76,10.84,12.12,14.87,-1.0,-3.0,
2019-10-29 16:31:01,13.2,15.45,17.01,16.09,79.92,3036.8899,87.75,0.6,0.4,16.07,3.83,6.01,13.07,12.09,15.07,-1.0,-3.0,
2019-10-28 16:31:01,13.11,15.6,17.03,15.99,80.2,3039.4199,86.48,0.64,0.36,16.11,5.57,7.23,13.96,12.1,16.35,-1.0,-3.0,
2019-10-25 16:31:01,12.65,15.42,16.85,15.71,79.44,3022.55,83.82,0.68,0.32,15.88,6.12,7.23,13.94,12.04,16.39,-1.0,-3.0,
2019-10-24 16:31:02,13.71,16.1,17.3,16.25,82.44,3010.29,86.55,0.72,0.28,16.44,7.27,8.54,14.06,11.99,16.49,-0.1,-2.0,
2019-10-23 16:31:01,14.01,16.15,17.35,16.29,82.92,3004.52,87.59,0.76,0.24,16.44,7.38,8.75,14.09,12.0,16.64,-0.1,-2.0,
2019-10-22 16:31:01,14.46,16.5,17.55,16.55,84.1596,2995.99,89.32,0.8,0.2,16.71,7.43,9.29,14.22,12.16,16.64,0.1,-2.0,
2019-10-21 16:31:01,14.0,16.15,17.22,16.28,82.36,3006.72,87.29,0.84,0.16,16.32,9.28,13.06,14.51,12.1,16.62,-0.1,-1.0,
2019-10-18 16:31:01,14.25,16.71,17.58,16.65,85.2,2986.2,91.2,0.88,0.12,16.81,8.8,13.19,14.29,11.94,16.63,0.1,-1.0,
2019-10-17 16:31:01,13.79,16.6,17.4,16.44,84.68,2997.95,90.27,0.92,0.08,16.66,9.73,14.32,14.33,11.88,16.65,-1.0,-1.0,
2019-10-16 16:31:01,13.68,16.68,17.46,16.48,85.32,2989.6899,93.16,0.96,0.04,16.71,9.77,14.54,14.29,12.43,16.67,-1.0,-0.5,
2019-10-15 16:31:01,13.54,13.6,16.86,16.48,86.28,2995.6799,93.98,0.0,1.0,16.86,7.92,18.0,14.28,12.74,16.72,-2.0,0.5,
2019-10-14 16:31:01,14.57,14.55,17.3,17.12,88.72,2966.1499,94.43,0.05,0.95,17.16,17.21,18.67,13.82,12.65,16.6,-2.0,-3.0,
2019-10-11 16:31:01,15.58,15.85,18.05,17.55,92.4,2970.27,97.7,0.1,0.9,17.83,17.72,18.84,13.84,12.64,16.65,-1.0,1.0,
2019-10-10 16:31:01,17.57,17.7,18.87,18.79,97.44,2938.1299,99.66,0.15,0.85,18.69,18.96,18.03,13.16,12.78,16.51,-0.1,1.0,
2019-10-09 16:31:01,18.64,18.65,19.27,19.51,100.32,2919.3999,101.25,0.2,0.8,19.15,19.23,17.51,12.95,12.78,16.5,1.0,1.0,
2019-10-08 16:31:01,20.28,20.1,19.97,20.39,104.84,2893.0601,102.27,0.25,0.75,20.0,22.45,17.05,12.76,12.57,16.39,1.0,1.0,
2019-10-07 16:31:01,17.86,18.02,18.77,18.91,97.32,2938.79,97.04,0.3,0.7,18.54,21.39,15.83,11.62,12.01,16.09,0.5,-1.0,
2019-10-04 16:31:01,17.04,17.57,18.62,18.59,96.24,2952.01,95.19,0.35,0.65,18.25,21.89,15.77,11.53,14.27,16.1,0.1,-1.0,
2019-10-03 16:31:01,19.12,18.95,19.35,19.78,101.4,2910.6299,98.2,0.4,0.6,19.19,17.53,13.22,10.18,13.65,15.83,1.0,-3.0,
2019-10-02 16:31:08,20.56,20.15,20.23,20.74,106.28,2887.6101,103.81,0.45,0.55,20.19,14.07,11.86,10.9,13.66,15.77,1.0,-3.0,
2019-10-01 16:31:01,18.56,18.56,19.25,19.35,99.72,2940.25,102.74,0.5,0.5,18.91,12.12,9.09,9.63,12.81,15.35,0.5,-3.0,
2019-09-30 16:31:01,16.24,17.11,18.3,17.96,93.72,2976.74,97.62,0.55,0.45,17.65,10.14,7.37,8.83,12.69,15.17,-0.1,-3.0,
2019-09-27 16:31:01,17.22,18.05,19.0,18.75,97.84,2961.79,103.2,0.6,0.4,18.43,8.8,6.7,8.7,13.23,15.14,0.1,-3.0,
2019-09-26 16:31:01,16.07,17.43,18.57,18.12,95.0,2977.6201,100.31,0.65,0.35,17.83,8.71,6.37,9.38,13.08,15.18,-0.1,-3.0,
2019-09-25 16:31:01,15.96,17.29,18.35,18.0,93.8,2984.8701,99.68,0.7,0.3,17.61,8.79,6.6,9.42,15.83,15.18,0.1,-3.0,
2019-09-24 16:31:01,17.05,17.85,18.67,18.55,96.64,2966.6001,104.96,0.75,0.25,18.05,6.17,6.9,9.45,16.29,15.21,0.5,-3.0,
2019-09-23 16:31:04,14.91,16.7,18.05,17.87,91.32,2991.78,97.6,0.8,0.2,16.97,4.35,5.27,9.26,16.53,15.15,-0.5,-3.0,
2019-09-20 16:31:01,15.32,17.25,18.35,17.71,93.72,2992.0701,101.03,0.85,0.15,17.41,4.71,5.27,13.69,16.67,15.16,0.1,-3.0,
2019-09-19 16:31:01,14.05,16.28,17.58,16.79,88.52,3006.79,97.3,0.9,0.1,16.41,3.25,4.35,13.52,17.38,15.13,-1.0,-3.0,
2019-09-18 16:31:01,13.95,16.4,17.55,16.86,89.4,3006.73,99.09,0.95,0.05,16.46,3.93,7.35,13.71,17.38,15.26,-1.0,-3.0,
2019-09-17 16:31:01,14.44,14.5,17.1,17.23,93.44,3005.7,101.67,0.0,1.0,17.1,6.21,8.36,14.14,17.69,15.27,-1.0,-3.0,
2019-09-16 16:31:01,14.67,14.6,17.22,17.2,94.0,2997.96,101.73,0.053,0.947,17.08,6.24,9.84,14.64,19.93,15.27,-1.0,-3.0,
2019-09-13 16:31:01,13.74,14.45,16.85,16.67,92.16,3007.3899,98.93,0.105,0.895,16.6,5.17,9.42,15.15,20.04,15.37,-1.0,-3.0,
2019-09-12 16:31:01,14.22,14.95,17.03,16.81,93.28,3009.5701,95.94,0.158,0.842,16.7,4.77,10.38,15.1,20.23,15.37,-1.0,-2.0,
2019-09-11 16:31:01,14.61,15.72,17.32,17.1,95.52,3000.9299,97.79,0.211,0.789,16.98,9.09,10.41,18.94,20.47,15.48,-1.0,-1.0,
2019-09-10 16:31:01,15.2,16.24,17.6,17.41,97.76,2979.3899,94.12,0.263,0.737,17.24,10.12,10.95,19.46,20.37,15.42,-1.0,-1.0,
2019-09-09 16:31:02,15.27,16.42,17.67,17.55,98.04,2978.4299,94.5,0.316,0.684,17.28,13.08,11.4,20.08,20.37,15.43,-1.0,-1.0,
2019-09-06 16:31:02,15.0,16.5,17.7,17.46,98.36,2978.71,94.4,0.368,0.632,17.26,12.96,19.09,20.27,20.5,15.44,-1.0,-1.0,
2019-09-05 16:31:01,16.27,17.25,18.22,18.08,101.92,2976.0,95.51,0.421,0.579,17.81,14.03,19.13,21.26,20.55,15.45,-1.0,-1.0,
2019-09-04 16:31:01,17.33,18.15,18.7,18.81,105.72,2937.78,97.3,0.474,0.526,18.44,12.69,18.48,20.83,20.22,15.23,-1.0,-1.0,
2019-09-03 16:31:01,19.66,19.55,19.5,20.12,112.16,2906.27,102.19,0.526,0.474,19.53,12.37,18.18,20.98,20.05,15.1,1.0,0.5,
2019-08-30 16:31:01,18.98,18.75,19.15,19.54,108.9608,2926.46,102.66,0.579,0.421,18.92,10.73,18.81,23.56,19.99,15.17,-0.5,1.0,
2019-08-29 16:31:01,17.88,18.47,19.02,19.03,107.28,2924.5801,99.8,0.632,0.368,18.67,25.17,19.9,23.7,20.06,15.22,-1.0,-1.0,
2019-08-28 16:31:01,19.35,19.35,19.65,20.05,112.24,2887.9399,103.95,0.684,0.316,19.44,22.66,19.11,23.36,19.7,15.09,1.0,1.0,
2019-08-27 16:31:01,20.31,20.12,20.02,20.64,115.2,2869.1599,106.49,0.737,0.263,20.09,23.11,24.34,23.39,19.63,15.64,1.0,3.0,
2019-08-26 16:31:01,19.32,19.45,19.47,19.82,112.0,2878.3799,106.27,0.789,0.211,19.45,23.49,25.73,23.39,19.63,15.64,1.0,3.0,
2019-08-23 16:31:01,19.87,19.75,19.45,20.36,113.64,2847.1101,111.37,0.842,0.158,19.7,23.92,25.59,22.86,19.28,15.75,1.0,3.0,
2019-08-22 16:31:00,16.68,17.85,18.28,18.23,102.88,2922.95,100.94,0.895,0.105,17.9,14.75,22.24,21.43,17.95,14.77,-1.0,1.0,
2019-08-21 16:31:01,15.8,17.43,18.0,17.72,100.72,2924.4299,98.03,0.947,0.053,17.46,14.15,24.24,21.48,17.97,14.85,-1.0,-2.0,
2019-08-20 16:31:01,17.5,17.2,18.46,18.87,106.32,2900.51,104.77,0.0,1.0,18.46,28.26,23.95,21.3,17.84,14.89,-1.0,3.0,
2019-08-19 16:31:01,16.88,16.8,18.1,18.36,104.28,2923.6499,101.22,0.04,0.96,18.05,29.7,24.14,21.37,17.73,14.78,-1.0,-1.0,
2019-08-16 16:31:01,18.47,18.85,19.4,19.7,111.96,2888.6799,110.32,0.08,0.92,19.36,30.01,28.42,20.87,17.35,14.81,1.0,3.0,
2019-08-15 16:31:01,21.18,21.23,20.5,21.07,119.24,2847.6001,112.26,0.12,0.88,20.59,26.28,27.11,20.06,16.72,14.52,1.0,3.0,
2019-08-14 16:31:01,22.1,21.41,20.49,21.3,119.92,2840.6001,113.99,0.16,0.84,20.64,31.65,27.01,20.1,16.9,14.62,1.0,3.0,
2019-08-13 16:31:01,17.52,18.15,18.46,18.53,106.64,2926.3201,102.21,0.2,0.8,18.4,21.37,23.69,17.52,14.72,13.36,1.0,1.0,
2019-08-12 16:31:01,21.09,20.75,19.95,20.5,116.04,2882.7,110.31,0.24,0.76,20.14,20.7,21.53,16.44,14.2,13.07,1.0,2.0,
2019-08-09 16:31:01,17.97,18.55,18.57,18.56,107.08,2918.6499,101.52,0.28,0.72,18.56,30.24,21.12,16.01,13.88,12.93,1.0,3.0,
2019-08-08 16:31:01,16.91,17.7,18.07,17.86,103.8,2938.0901,98.66,0.32,0.68,17.95,30.33,21.71,16.04,13.78,12.89,1.0,-1.0,
2019-08-07 16:31:01,19.49,19.4,19.09,19.5,110.92,2883.98,104.27,0.36,0.64,19.2,24.89,18.31,14.31,12.62,12.43,1.0,-1.0,
2019-08-06 16:31:01,20.17,19.57,19.4,19.69,112.32,2881.77,107.45,0.4,0.6,19.47,24.11,18.73,14.46,12.88,13.41,1.0,-1.0,
